Fitbit__	ShowSteps__	my steps from fitbit 	 o o o o
Fitbit__	ShowSteps__	the number of steps from fitbit 	 o o o o o o
Fitbit__	ShowSteps__	the count of steps from fitbit 	 o o o o o o
Fitbit__	ShowSteps__	the step count from fitbit 	 o o o o o
Fitbit__	ShowSteps__	the number of steps i took 	 o o o o o o
Fitbit__	ShowSteps__	my fitbit step count 	 o o o o
Fitbit__	ShowSteps__	the fitbit pedometer 	 o o o
Fitbit__	ShowSteps__	the fitbit step counter 	 o o o o
Fitbit__	ShowSteps__	the steps i have taken 	 o o o o o
Fitbit__	ShowSteps__	get my steps from fitbit 	 o o o o o
Fitbit__	ShowSteps__	get the number of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	get the count of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	get the step count from fitbit 	 o o o o o o
Fitbit__	ShowSteps__	get the number of steps i took 	 o o o o o o o
Fitbit__	ShowSteps__	get my fitbit step count 	 o o o o o
Fitbit__	ShowSteps__	get the fitbit pedometer 	 o o o o
Fitbit__	ShowSteps__	get the fitbit step counter 	 o o o o o
Fitbit__	ShowSteps__	get the steps i have taken 	 o o o o o o
Fitbit__	ShowSteps__	find my steps from fitbit 	 o o o o o
Fitbit__	ShowSteps__	find the number of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	find the count of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	find the step count from fitbit 	 o o o o o o
Fitbit__	ShowSteps__	find the number of steps i took 	 o o o o o o o
Fitbit__	ShowSteps__	find my fitbit step count 	 o o o o o
Fitbit__	ShowSteps__	find the fitbit pedometer 	 o o o o
Fitbit__	ShowSteps__	find the fitbit step counter 	 o o o o o
Fitbit__	ShowSteps__	find the steps i have taken 	 o o o o o o
Fitbit__	ShowSteps__	show my steps from fitbit 	 o o o o o
Fitbit__	ShowSteps__	show the number of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	show the count of steps from fitbit 	 o o o o o o o
Fitbit__	ShowSteps__	show the step count from fitbit 	 o o o o o o
Fitbit__	ShowSteps__	show the number of steps i took 	 o o o o o o o
Fitbit__	ShowSteps__	show my fitbit step count 	 o o o o o
Fitbit__	ShowSteps__	show the fitbit pedometer 	 o o o o
Fitbit__	ShowSteps__	show the fitbit step counter 	 o o o o o
Fitbit__	ShowSteps__	show the steps i have taken 	 o o o o o o
Fitbit__	ShowStepsOnDate__	my fitbit steps on FITBIT.SLOT.DATE 	 o o o o o
Fitbit__	ShowStepsOnDate__	the number of steps i took on FITBIT.SLOT.DATE 	 o o o o o o o o
Fitbit__	ShowStepsOnDate__	the number of steps from fitbit on FITBIT.SLOT.DATE 	 o o o o o o o o
Fitbit__	ShowStepsOnDate__	my fitbit step count on FITBIT.SLOT.DATE 	 o o o o o o
Fitbit__	ShowStepsOnDate__	the fitbit pedometer on FITBIT.SLOT.DATE 	 o o o o o
Fitbit__	ShowStepsOnDate__	the fitbit step counter on FITBIT.SLOT.DATE 	 o o o o o o
Fitbit__	ShowStepsOnDate__	the steps i have taken on FITBIT.SLOT.DATE 	 o o o o o o o
Fitbit__	ShowStepsOnDate__	the count of steps on FITBIT.SLOT.DATE from fitbit 	 o o o o o o o o
Fitbit__	ShowStepsOnDate__	the step count on FITBIT.SLOT.DATE from fitbit 	 o o o o o o o
Fitbit__	ShowStepsOnDate__	get my fitbit steps on FITBIT.SLOT.DATE 	 o o o o o o
Fitbit__	ShowStepsOnDate__	get the number of steps i took on FITBIT.SLOT.DATE 	 o o o o o o o o o
